id,text,length,author
2629,"That's why I said 'In a manner of speaking'. Furthermore, on the theme of manners of speaking, when somebody says that something definitely isn't true, they typically mean that 'we don't yet have the evidence to suggest that that particular something is true'.In the event of there being irrefutable evidence for one or more deities, and Dawkins remains an atheist, then I will happily agree with you regarding his peculiar faith.",71,Applaudanum
2630,"I disagree. As a disinterested atheist, I've noticed a more militant style of atheist appearing on the landscape in the last 10-15 years.I'm just waiting for the militant agnostic to come along. 'What do we want? More doubt!', 'When do we want it?', 'Well, there are two schools of thought on this. Some would suggest that that the immediate fulfillment of more doubt is a form of certainty. Others would suggest that the delaying of doubt to an uncertain moment in the future is the very enactment of doubt. The case for either, personally speaking, is doubtful.",97,Applaudanum
2631,"I know it's a generalisation, and limited to a western cultural context, but it always seems to be that people who come to their position on this matter later in life, rather than having been brought up with it all their lives, tend to be the most vociferous about. It's as though they are saying 'Well, I did a complete 180 in my teens/early 20s and because I was able to come to this with an adult mindset, it is thus more correct and more potent'. All the while those of us who didn't need to do a 180 to get to that point are thinking 'what's the big deal?'.",110,Applaudanum
2632,"It's called the burden of proof. You can't prove that something doesn't exist because all the evidence, as you say, is not in and never will be in. You can only prove that something exists while the evidence is in.In a manner of speaking, disbelief should be the default position. Evidence then changes that default position.",56,Applaudanum
2633,"I also distinctly recall seeing footage presented by the mainstream american networks at the time. It was claimed elsewhere, pretty soon after, that the footage (kids who looked like young to mid teens celebrating in a typical looking middle east desert) was originally taken back in '91.",47,Applaudanum
2634,"You repeatedly say ""Hi"" to your pints?Come to think of it, saying ¡°Where¡¯d you go? Putting on makeup?¡±, ¡°Someone as pretty as you should be more confident¡± and ¡°OK, fine, I just thought you liked the attention¡± to your pints has a kind of charm about it.",47,Applaudanum
2635,Surely those affectations upon audible frequencies caused by frequencies that are outside the range of human hearing are already present when the sound is being recorded (through a microphone) and are thus rendered onto the recording as audible affectations.,39,Applaudanum
2636,"Commentariat: 'Not getting 100% of the vote means that people don't trust them. Do we really want untrustworthy people as our elected representatives?'Voice of Reason: 'What about the other parties? Surely they're even less trustworthy if you go by that standard?'Commentariat: 'But the other parties didn't get their representative in, did they? I'm not interested in your hypotheticals, I'm talking about the untrustworthiness of the newly elected representative.",68,Applaudanum
2637,"Presumably, they would argue that they weren't sending messages to their kids because that is what school is for, ""you F**n dumb ***&amp;% %$*** . How about I come over there and rearrange your f***n **&amp;#@! you f***n@$@. I have rights, you know, you F***n dumb **#!!"".You think the people who have to face such ire have got it bad, just imagine what's it's like to be inside the head of one of those people. Yikes!",76,Applaudanum
2638,"When such things were relatively common, they became 'normalised' as part of one's experience. If it happened to you, you were likely to know about other people it had happened to. You didn't have to deal with feeling singled out in this way. Yes, we are very fortunate today in the first world but problems people have in the first world aren't always the same when they happen to someone from the second or third world.",76,Applaudanum
2639,"I haven't accused the author of anything. If you look at my other comments to this article, you'll find that I'm supportive of the author and her colleague. This particular thread of the comment section (this indent appearing under gazza05), started as a response to the so-called whataboutery, and it is this particular sub-issue that I was responding to by pointing out the Guardian's overall lack of proportional representation rather than accusing the author of anything. These articles appear under a masthead 'the Guardian' which exists as a reputable news outlet with some history behind it. I believe that proportional representation of news articles is an important issue for such entities.",111,Applaudanum
2640,"I'm not wanting to read about my own experiences, where would you get that idea? I don't read articles to get a sense of satisfaction about 'my team' being represented, no do I have a debased intellectual capacity where I need to know that people are somewhat like me in order to feel empathy with them. I'm talking about proportional representation relative to the number of incidents, so of course I don't mean that there are literally no articles. That article you mention is over three years old. Naturally, it is still relevant, but in the absence of other articles, it does demonstrate my point about a lack of proportional representation.",111,Applaudanum
2641,"I didn't say that the law does enter here, I said that I think it should enter here. An online threat, in my view, should be be regarded as being just as credible as a mailed or spoken threat. There are laws against threatening behaviour, aren't there?",47,Applaudanum
2642,"I see that you haven't yet informed us what freedom of speech is. Please do, so we can all be informed and on the same page here. Personally, I think Bec nailed it. Being held accountable isn't a curtailment of freedom.",41,Applaudanum
2643,"Only if the models can run the marathon as well. Let's not forget that the Body Mass Index can label fit, world class, rugby players as overweight and obese. Victims of the various national and international Rugby organisations? Or is it that there's more to health than just size and shape?",51,Applaudanum
2644,I don't think that's quite the same thing. The programmer doesn't have any power over the implementation of his or her product. The business or government entity that has hired the programmer has that power.,35,Applaudanum
2645,"In defence of your employer's practices, I would say that your strategically placed freebies aren't guaranteed to work on anybody. They're likely to work on a portion of the population, yes, but that portion of the population could, in time, get wise to it, which you suggest in your second paragraph. Is it callous to let ignorance run its course without intervention?",62,Applaudanum
2646,"I'm going to need some research materials for that one, wolfie. Actually, make that a LOT of research materials. I intend to get to the bottom of this matter through the tried and true process of repeatable experimentation.",38,Applaudanum
2647,"The more of it there is, the more people will get used to noticing it. It's like a reading and comprehension lesson, for people who presumably like to call themselves 'intelligent adults'.",32,Applaudanum
2648,"Set in a prison. Is that a not-so-subtle hint that real, non made-up, faces belong in prison? Cut to an ad-break and see unreal, made-up, faces not in prison. Cut back to the show: real faces in prison. Back to the ads: unreal faces not in prison. There's a message in there somewhere, I'm sure of it.",57,Applaudanum
2649,"Those magazines exist to sell stuff. Insecurity is their strategy. It wouldn't be their strategy if it didn't work. Only women can prevent that strategy from working, but they need to do it en masse.",35,Applaudanum
2650,"How much of this is mother nature though? Are rainfall amounts much higher than before?How much of it is the rain that would have ordinarily fallen onto a flood plain and gradually seeped into the ground but is instead now hitting roof tiles and bitumen, getting funneled into drains, and collecting in the rubbish filled drains of larger town centers?",60,Applaudanum
2651,"It would have helped if we'd left dictators and their power structures in place, then any pockets of resistance wouldn't have had any means to grow into units where the most psyhcopathic conquers all.The West (or was it that Saudis?) may not have liked Hussein, Gaddafi, or Assad, but the alternative so far appears to have been worse. Unless that was the game-plan all along.",65,Applaudanum
2652,With a Benito (albeit not a first name and the wrong country) and a Franca (wrong country and wrong vowel) listed as well. Could have gotten a Mosley from England. What colour shirts for home and away?,37,Applaudanum
2653,"(sobs pathetically) But... sniff... I care. What am I going to do when Zden¨§k Ondr¨¢?ek, my loyal captain of over 10 seasons and various cup wins retires, in around 2022/23. I can't bring myself to play on in that season without him.",42,Applaudanum
2654,That's what I thought too. I had Waldemar setting out with one elf and then meeting another along the way. Each of the companion elves can travel alone (no stipulation there) and the first companion elf takes a short-cut back to base (I didn't notice a stipulation preventing that).,49,Applaudanum
2655,"Perhaps he is simply speaking from his online experiences. I have to say that here at the Guardian BtL, and the BtL place I used to visit, there was certainly an element of the characteristic Will describes. Not a minor element either.",42,Applaudanum
2656,"It's not '""I am akin to the nature of 'whoooa'"", but rather, ""I'd had enough and in order suggest that it should be stopped I said, and I'm about to do an impersonation of a pop cultural image here that although we might not know the exact original we are familiar enough with the likely context of the expression, 'woooa'"".",60,Applaudanum
2657,"But it, like, doesn't convey expressivity. Rather, it hinders expressivity and forces it into a stock image from American popular culture. ""He was, like, 'seriously'"" only captures the emotional intensity of the original if he did indeed say 'seriously' in the same manner as reported.",45,Applaudanum
2658,"How about taxing the revenue (or just taxing money) if it leaves a jurisdiction? If it doesn't leave a jurisdiction, it becomes part of the company's profit and is taxed accordingly.",31,Applaudanum
2659,"As an 'Above the Line' article, presumably paid for by the Guardian, I expect a little more than a facebook worthy blog post of virtue signalling. But hey, that's just, like, my opinion, man.",34,Applaudanum
2660,I can live with not being able to tell jokes as they aren't really my field. But I do see you've posted 3 ad-homs in your last 3 posts to me whilst not offering up any argument of your own.,40,Applaudanum
2661,"Of course not, but the parallels are similar enough to make the point. Or do you think prisoners of war had a barrel of laughs?Try this one:A Jewish prisoners are being escorted into the camp at Auschwitz. He asks the soldier 'When do I get out of here?'. The nazi soldier replies 'Over Hitler's dead body'. The prisoner shakes the soldier's hand and says 'Deal'.",65,Applaudanum
2662,"Excellent example, Lizard, thank you. There are many different jokes that could have a Jewish death camp in them. Jokes where a clear victimisation of the inmates is intended to be the funny bit are no doubt tasteless, and more than likely to be unacceptable. But there are jokes that might be set in a Jewish death camp where the victim of the joke is the nazi warden, or even some aspect of our own contemporary life. This distinction is never identified or discussed by those who try to push the 'jokes about such and such aren't acceptable' line. Merely setting a joke in a situation like a Jewish death camp, or in a situation involving rape, is enough for these people to play the moralist card, even though the actual joke is about something else entirely.",137,Applaudanum
2663,"Someone has already mentioned above (in this very sub-thread) that there is no joke at all that is funny for everyone all the time. That is an impossible standard to meet. By definition, a joke is funny if some people find it funny. A joke is still funny even if there are some people that don't find it funny.",59,Applaudanum
2664,"I'll try one, with a quote from this very sub thread from Jim Clack (talk about invoking a degree of difficulty). Drum roll, please:'I would suggest that the vast majority of those who feel the need to make rape jokes do not have the wit to pull it off...'. That they don't pull it off is exactly why they go in for rape jokes. The butt of the joke here is clearly those that make rape jokes by invoking a double meaning of 'pulling it off'. Acts of rape are not supported nor described as a positive virtue in the joke.",101,Applaudanum
2665,"I have no reason to doubt that ecstasy use is falling since 2010, but meth/ice use is through the foxtrotting roof since 2010. Which would you prefer people to use?",30,Applaudanum
2666,"I was simply reiterating your final point to allude to the fact that your final point confirms my original point. You had, until I came along, only been talking about AGW exclusively. I was bringing up the 'ground factor' because you had failed to mention it. Now you are having a go at me because I'm doing what you now claim to be supportive of (considering both factors), even though you weren't doing it before.",75,Applaudanum
2667,"It is unwise to ignore either, just as it is unwise to pin the flooding on just the rainfall, which is my exact point. To hone my question a little more, has 300mm of rain in a 24 hour period ever fallen on that area before? If not (or if so), when was the previous record amount and did it result in flooding? When, if ever, did a similar amount fall in that area that didn't result in flooding?",79,Applaudanum
2668,"Flooding isn't just a consequence of rainfall. It is a consequence of the rain having to go somewhere once it hits the ground. What the authorities do about where that rain goes either results in flooding (poor planning, bad maintenance, poor strategy) or it doesn't.",45,Applaudanum
2669,"Oh they care about something, themselves. They might have a different way of going about it and they might even refuse to admit it, but they do care. They just don't care about 'you'.",34,Applaudanum
2670,"If you want to claim that all criticism of the left,""But I did not, did ISo how does JamieB's criticism of the left resemble fascism again? It only included 1 of your 4 markers of resemblance, and even then that 1 was fairly diluted.",44,Applaudanum
2671,"Furthermore, whose business is it anyway that a horse is gay or not? It would seem that only someone who wished to discriminate, either for or against the horse, on the grounds of sexual preference would want to know that.",40,Applaudanum
2672,"If we follow your scheme, Venetian, JamieB hasn't victimised females, nor has JamieB targeted socialism and intellectualism, nor has JamieB launched an 'attack' on the left. A criticism, yes, but not an attack and certainly not a systemic and sustained attack. If you want to claim that all criticism of the left, no matter how innocuous, resembles fascism, then you are doing more damage to the left than any individual rightist could dare hope for.",75,Applaudanum
2673,"People could try to get the police involved over a pretty tame insult (such as saying that someone believes very silly things), but that doesn't mean you'll be charged and sent to prison for it. If you instead went into detail about following someone home from work and doing all sorts of heinous and horrible things to them, then they should be protected from that. What possible problem could you have with that?",73,Applaudanum
2674,"Going solely by how the statistic is presented, it seems to be just the traffic-jam time, rather than total travel time. It also seems to include all commuters, including those who don't ever find themselves in a traffic jam.",39,Applaudanum
2675,"The religious schools for Christians, Hindus and Jews would be 'collateral damage'. You can't avoid it. To single out Islamic schools, for example, risks further resentments such as 'Why are you singling us out?' and isolation 'We're being treated differently'. All of them (religious and culturally exclusive schools) have to go in order to promote society-wide integration.",57,Applaudanum
2676,"In that last quote, the academic was looking back to his or her own time as a student as a means of comparison between attitudes. The rest of the quoted sentence makes it quite clear.",35,Applaudanum
2677,"Precisely. That would be lager that is 'too difficult to brew', 'you can't load up a lager with hops to hide any faults' and 'if it doesn't hit me over the head with BIG taste, it must be crap'. Lager snobs: Unite! ... but do try to distance yourself from the lager louts.",53,Applaudanum
2678,The revolutionary capabities of social media are easily and readily thwarted. Simply load up social media with 'white noise' (celebrity gossip and inconsequential minor scandals) and hand pick extreme statements from either side and pass them off as representative of this or that group. Stand back and watch the virtual fur fly.,52,Applaudanum
2679,"It's clearly a witty pun on the the word 'shove' to refer to a 'pushy' person. Bright people, in my experience, to tend look past the most literal and obvious interpretation of a line of text.",36,Applaudanum
2680,"While being literally describable as stipulations, the notion that people wouldn't risk a current or potential relationship for a chance shot at a fling (as distinct from a 'dead cert' shot at a fling) and, if given the choice, selecting an attractive person over a less attractive person (demeanour included) is reliably predictable behaviour.",54,Applaudanum
2681,"Thank you for taking the time to produce a considered response (the one between elemenohpee and addledlady), much appreciated. Such a rare thing these days. I am indeed a slightly different argument from Moot, one that pertains to a more specific type of friendship (no other involvements). My response to elemenohpee (made directly before this one) should clear up the matter of generalisations. On to your subsequent responses: Of course I don't mean always, that would be ridiculous. You can take that f**king break now. Moot is indeed suggesting that. I would suggest that also but only if a couple of other conditions are met.",105,Applaudanum
2682,"As with all descriptions of inter-personal phenomena, one can only assume to be talking about a general pattern of behaviour rather than an absolute steadfast rule applicable to all situations all the time. Assuming we are talking about unattached (with no one else on the radar) heterosexual men an women with an average (or above) standard of attractiveness (to each other), as well as a likable and personable demeanour, the man will have considered 'it' from the outset.",78,Applaudanum
2683,"You are selectively quoting a phrase which is better served with the context of the surrounding comment. The important part of the original post is concerned with what men 'want'. Your experience, in this regard , only confirms what you allowed to happen. Your experience doesn't include what was going on in the minds of your platos. They may have lived with the platonic friendship, particularly when they have a non-platonic relationship on the go elsewhere, but what would they have wanted if their non-platonic relationship ended?",87,Applaudanum
2684,"You've misread Moot's comment spectacularly. He (presumption, sorry) didn't say that platonic men eventually would get into you pants, rather they simply wanted to and have considered the possibility at some length numerous times. Were you and these platos ever single (no attachments or potentials on the radar) at the same time (say for a few months at a stretch) and regularly saw each other?The real test is if you try a 'How about it?' on them. If they say yes, that counts as an 'always wanted to'.",88,Applaudanum
2685,"I would have liked to have seen the mother ask a non-stoner teenager to pass the salt.Two hands on the smartphone, occasionally freeing one hand to swig a red bull 'What are you asking me for? OMG. This is like, soooo harrassment. Here, have your stupid salt you fascist tyrant' Flings the salt shaker at the mother's head. Storms off with the smartphone the red bull and the dinner whilst Slothie is still fumbling with the salad bowl.",78,Applaudanum
2686,"I disagree. Following the folds backward just one step from the fully-folded and trimmed shape tells you that the tapered edge of the trimmed shape is vertically joined to its mirror image, rather than being an edge point, thus ruling out answers A, D and E.",46,Applaudanum
2687,"I worked backwards, comparing where folds would indicate a mirrored image and edges opposite a fold would indicate an edge. Got it right using process of elimination. I surprised myself.",30,Applaudanum
2688,"I should also add that there is no self-loathing attached. It's just a recognition of the fact that contributions to society generally take time to become pervasive enough to be considered as a contribution, thus putting young people out of the running. Advancements in technology, science and medicine, or developments in the organisational and administrative structures of society tend to be made by older persons. To take people such like Bill Gates and Steve Jobs as examples, they were (relatively) young people who eventually made an enormous impact to our civilisation (the popularisation and simplification of computer use being no small feat), yet they aren't the generation of young white people Prometheon (or this article) were talking about.",118,Applaudanum
2689,"If you'd like to list the contributions to this fine civilisation made by young people born after 1970 (allowing for a good decade or so of contributions of young people who wont be so young now), I'd be happy to re-assess that second paragraph of mine.",46,Applaudanum
2690,"Strangely enough, it is the work of previous generations, rather than the current set of young white people, that have created this finest civilisation, leaving to one side the question of how much second and third world exploitation was required to mint this finest civilisation into place. Young white people, and I include myself in that, generally speaking, have not contributed all that much to this finest civilisation and have instead merely had the good fortune to be born into it.",81,Applaudanum
2691,"It is the very definition of racism, as per your first paragraph, to suppose an individual has a specific or individual problem purely because of the race they belong to. If people are caught up in problems in the criminal justice system, then the problems are that of the criminal justice system and should be tackled accordingly and, yes, that includes stamping out racism that is plaguing that system.",69,Applaudanum
2692,"Coming up next on planet Metonymy: The White House signs an agreement - with a really really big pen. The building's caretakers and carpenters watch in horror as their plans for a family christmas suddenly explode like a side of building that suddenly forms a fully-functional arm and hand. Stay tuned for footage from Australia's current heat wave where we will see a guy drink a bottle. Glass is a supercooled liquid, so what better way to quench your thirst on your fourth +100/38 degree day in a row.",89,Applaudanum
2693,"The jump cuts in the above example are those shots of Culkin where the frame of the shot doesn't change yet he suddenly appears in a different position because a short portion of time has been edited out. In other words, the subject of the shot appears to suddenly 'jump'. It typically tries to invoke a sense of unease in the viewer and paints the subject as manic or 'on the edge'.",72,Applaudanum
2694,"These 'in the back' type incidents, horrible as they are, do not form the bulk of police shootings in the U.S. This is why I said the bulk of the difference rather than all of the difference. While each one is wrong when it happens, and we are well served by the media to hear about it, it is easy to get the impression that certain types of incidents are more prevalent than others because of the amount of media coverage.",81,Applaudanum
2695,"Members of the public who are of interest to the police are much more likely to have a gun in the U.S. than in Australia. The cops over there are much more likely to face a deadly threat, a threat that can suddenly be pulled from the back a pair of trousers, than in Australia. That has to account for bulk of the difference in statistics.",66,Applaudanum
2696,"Let's not forget what would be said in papers such as this if he had said that he wasn't considering a reshuffle: 'Stagnant Labour. No clues, no action, no answers, no direction. A policy of the same hiding to nothing.'",40,Applaudanum
2697,"Detailed in the sense that it made a number of specific claims that could only be true or false. If the claims are false, what are the correct claims? Suggesting that they obfuscate or are propaganda, as you have just done, doesn't set the record straight.",46,Applaudanum
2698,"If you took 95% out of the UK's law and order infrastructure and personnel, along with 95% of the military, how long do you think it will be before the major town centers become cesspits of crime and vigilantism where groups form on the ground under the twin goals of protection and conquest?",53,Applaudanum
2699,"As someone who doesn't have any 'skin' in this particular game, it is interesting to note that your only response to a detailed and descriptive post is to claim an 'ad botinem'.",32,Applaudanum
2700,"Wait until word spreads that you can simply line a regular hat with tin foil to get the same effect. In fact, using a regular hat lined with tin foil is more effective because it take the authorities longer to realise you're onto them. Your business model has peaked.",49,Applaudanum
2701,"Indeed. No one could be. Not as part of their natural inclination. As a professional with a requirement to put organically produced, ethically sourced, low food-mile, artisanal bread on the table, spin that wheel and take command of that ctrl-c and ctrl-v (or take control of that command-c and command-v).",50,Applaudanum
2702,Seems to be a bit of a thing for some fiction fans. There was that little bunfight over the race of actors permitted to play fictional characters just the other day.,31,Applaudanum
2703,"No there isn't. There's millions, if not billions, of them. They live deep inside the ergot fungus. Yet the making or procuring a synthesis of the deep insides of that fungus, for the purposes of divine communion with god, remains illegal.",41,Applaudanum
2704,"Your 'seems' are being stretched. What makes you think the males out here in BtL land, or me in particular, have a problem seeing women in real life in positions of power or equality?",34,Applaudanum
2705,"She told me she wished there were more girls in Star Wars and frequently asked me why the girls had side roles.This is quite the cause of concern, yet your diagnosis has pointed to the wrong culprit. At such a young and impressionable age, children should be relating positive role-models to their own lives regardless of gender, race or species. Did your daughter notice the positive role-models in the Madagascar animations, or was she put off because she couldn't relate to the animals and their adventures?By encouraging this contemporary kind of 'empathy for my kind only', we are in danger of taking a significant backward step away from inclusion and planet-wide empathy.",112,Applaudanum
2706,"Independent contractors would have weighed up the risks of taking on the contract. I don't care what the money is, working for Baby-face Bambino carries with it a big risk.",30,Applaudanum
2707,"But there is physical exertion. Not as much as most other sports, but it is definitely involved in the proceedings. Those darts don't throw themselves, nor could they be launched by the press of a button.",36,Applaudanum
2708,How apposite. The man who many would consider to be the embodiment of peak Hawkwind is written about here by one who many would consider to be the embodiment of peak Guardian.,32,Applaudanum
2709,"You would find that such a response in a survey is a more recent phenomenon. If you ask that second generation born to migrants who came here in the 50s as 60s, you'll get a confirmed 'aussie' response.",38,Applaudanum
2710,"It would be interesting to see what would happen if a courts finding of mitigated circumstances automatically put the parents in the dock for their lack of responsibility resulting in cause of death. The defence-team bucks have to stop somewhere, don't they?",42,Applaudanum
2711,"Get the crims to work for their imprisonment. The privatised jails will have to find jobs that the criminals can do whilst on the inside. Once such a system is in place, it can be extended to include in-jail work to pay for the entire law-enforcement and justice system. Make criminality user-pays.",52,Applaudanum
2712,"You are right in that we are still speculating here, no matter how definite we may seem in our pronouncements - they are all being made hypothetically. Thanks for the continued exchange of ideas, Trekchat. Much appreciated.Doesn't your statement that 'fatalities caused by explosions are prime examples of accidents [...]' contradict your earlier statement that 'highly likely someone is negligent because [...]'?Unforeseeable freak occurrence aside, if we have an explosion that is the result of negligence, then surely all fatalities and injuries are the result of that same act(s) of negligence.",91,Applaudanum
2713,"You won't get a disagreement from me about that. I would add, in sympathy with Antset's original statement, that accidents (as distinct from incidents that are a result of negligence) are few and far between to the point of being almost non-existent.",42,Applaudanum
2714,"Weather predictions are based on scientific modelling. There's no such modelling on political machinations. Thus media predictions run like scare campaigns away from things that haven't happened and are unlikely to happen.'Chinese military could be planning to point their nuclear weapons at the West','An extended Middle East crisis could lead to economic disaster''Short term speculation on financial markets could spell the end of economic prosperity'Jeremy Corbyn could be planning to introduce capital punishment for Tory party members'In an environment of stories like the above being run 24/7, it is easy to steer public opinion towards particular directions because the fear of what might be colours perception.",106,Applaudanum
2715,"I think 'controversial' is letting Corbyn off lightly. If the Guardian team in the UK had thought to get someone from Guardian US or Guardian Oz to 'condemn' the reshuffle, then we could have had 'International Condemnation' for the reshuffle.",40,Applaudanum
2716,"I'd go with that. Call them out one by one with a megaphone to come and claim their property. In the event that there is no response, put the property under the hammer.",33,Applaudanum
2717,"They may not condemn foreign food explicitly. Yet the lack of investigation into other cultures, which doesn't take much effort at all with the advent of information technology, betrays an aloof attitude to non-western cultures.",35,Applaudanum
2718,"That may be literally true. But the root cause is that western-vegans, generally speaking, feel that the cuisine of another culture is beneath them. It's as if the western vegan mindset is geared toward the principle of 'I aint eating no foreign muck', or 'I aint eating like a foreigner'.A good, hearty, dahl is cheap and easy to make, particularly in large quantities. You get a couple of days out of it in the fridge and it is freezable.",79,Applaudanum
2719,"That's a good point. This indicates that western-vegans (generally speaking) are ignorant of, and resistant to, non-western cultural norms that would clearly be to their benefit. Thus the western-vegan project is ethically moribund and tainted by an ethnocentrism that holds the values of the west higher than that of the east and the sub-continent. I can't believe that such a notion cultural 'elite' is being promoted and celebrated here. It's a disgrace.",72,Applaudanum
2720,"Thin, trying to be crispy yet invariably being soggy in the middle, just a couple of toppings scantly applied, you pick up a piece and the cheese (plus the few and far between toppings) slides off, cost you 30 bucks, remain hungry afterwards.",43,Applaudanum
2721,"I must say I am surprised by the results. The winter we had in Melbourne last year was definitely colder and 'colder for longer' (by a significant margin) than any I can remember. Mind you, even with that cold winter, there was nowhere near as much frost on the ground than in the 80s.",54,Applaudanum
2722,"It's a version of the Salem Argument, catfips. In a scenario where someone has suggested that there may be problems in the given definition of what constitutes sexism, the Salem Argument would claim that the person making that suggestion is therefore sexist. You know the trick, you used it yourself in response to escapeclause just a couple of posts down.",60,Applaudanum
2723,"In an administrative sense, that is true, but the people who made or underwrote the loan hadn't lost anything at the time the loan was made. A pile of reserves in the Cayman Islands hadn't been shipped off to Greece and replaced with a note saying 'Greece promises to put back'.The only thing that the people who made or underwrote the loan will lose in the future, in the case of a future default, is the expectation that Greece will give them money to pay off yesterday's debts. Are tomorrow's expectations a thing to be traded today?",97,Applaudanum
2724,A more pertinent question is where exactly is the capital coming from in order for it to be handed out in the first place? Who has given up their 86 billion euros worth of wheat in order for the Greeks to have it? Who has given up their 1.47 trillion pounds worth of grain in order to give it to UK citizens?,62,Applaudanum
2725,"I can hear the row inside EU headquarters all the way on the other side of the world. The people tasked with acquiring the Ukraine (mineral wealth, agriculture, a workforce that runs on less than 1 euro per hour) are frantically trying to get everyone to 'just shut up about Greece for while, at least until we can get the Ukraine to vote on it'",65,Applaudanum
2726,"Why would I see myself in the teaching staff? I would rather see someone knowledgeable, capable and inquisitive that I could look up to, regardless of race. If I felt more of an affinity for one person over the next on the basis of their race, all other personal traits being equal, then I would be racist.",57,Applaudanum
2727,"Given that the Guardian has passed up the opportunity to explain the list of positives yet again, or a list of negatives, then the only conclusion that can be inferred is that the EU does half of sod all.",39,Applaudanum
2728,"It's a matter of scale. Is there a predictable occurrence of drunken hooliganism in Germany's town centres? There might be a spike of incidents during Oktoberfest, but you'll also have a sharp increase in tourists at that time from England, Australia and the U.S, all 3 nurturing a peculiar brand of 'I'm the one having fun now and who are you to get in my way' sociable-ness.",67,Applaudanum
2729,"Interesting point about the type of drink in the drinking culture. Mind you, I don't think the German's and other mid-to-northern European countries have behavioural problems associated with lager consumption. In Australia a few years ago, a problem was identified with vodka and redbull type combinations. Apparently you had young men hepped up on redbull whilst being frustrated by a lack of coordination and motor skills.",66,Applaudanum
2730,"Not many crocs in the rivers of our major cities and town centres. Shark attacks are also rare, exceeingly rare if you're only counting those that are so close to the shore that a pub is right there.Instilled and ingrained swimming lessons for school children plus the frequent local pool and beach exposure whilst growing up might have something to do with Australia's comparative lack in alcohol fuelled drownings.",69,Applaudanum
2731,What are intelligent left leaning people to do? We're here chipping in as best we can in our free time to seemingly no avail. The hand wringing idiots are the gatekeepers of the left. They have editorial backing and brand identity.,41,Applaudanum
2732,"You make a good point about the 'rules of engagement' (if you'll forgive the expression). Such boundaries act as a kind of 'logical gatekeeper' or 'filter', even if it sometimes appears to do the opposite, and goes some way to ensure that only the more carefully considered ideas make it to the table of consideration. Sure, that filter isn't perfectly successful. Not all ideas that are worth considering are worth following. Some ideas need unpacking and dismantling in order to come to a wholly new understanding.",86,Applaudanum
2733,Not quite. You appear to regard the Tories as failing to implement a previously advertised economic plan. I instead regarding them as succeeding in implementing an economic plan that they haven't advertised.,32,Applaudanum
2734,"To add to MelbourneTown's points, predicting economic doom and gloom has a better accuracy rating than the proverbial stopped clock that is right twice a day. When people start believing the doom and gloom merchants they start to behave in ways that, unbeknownst to them, bring about economic doom and gloom.",51,Applaudanum
2735,"I believe the truth is in fact more sinister than that. The increasing habit appears to be, thanks to the prevalence of social media (including places like this), to regard someone else as being stupid BEFORE one considers that one had missed the point. Associated with this phenomena of 'everyone's an idiot except me' is an increasing reliance upon literal interpretations of text or speech and the ignorance of non-literal interpretations such as metaphor, allusion, reference and metonymy. Here, as with the intentional or ignorant missing of sarcasm, the intent of the reader/listener is to assume stupidity of the speaker/writer before an evaluation of one's own intelligence is considered.",109,Applaudanum
2736,"Due to the sheer numbers of workplace deaths that occur in any one year, including the deaths of prostitutes is going to have a minimal impact on the ratio between men and women in that figure.",36,Applaudanum
2737,"What's wrong with mentioning the act of peeling a pumpkin? A bit of vocal expression during the act should be welcome, including all those 'icky yeeuugh' noises one makes when clearing up all those sticky seeds at the end of it.",41,Applaudanum
2738,"No, the Yanks (and their allies) caused free elections in Iraq and Libya [...] It's what voters in each of those countries chose to do, that 'caused all this.'The problem with this assessment, Ben, is that the Yanks also disbanded most of the military and police in those countries. This means that small insurgent groups who would have previously been held back with relative ease by state forces, are instead able to grow and dominate regions. If the bulk of the military and law enforcement was disbanded in any western country, a similar situation would occur. Any group that can amass its forces quickly, under a hastily made banner of unity, can move to dominate a region and pick up recruits to their cause, recruits who can only choose to join or die.",133,Applaudanum
2739,"I have to admit that there is a perfectly sensible argument for withholding particular news stories out of a fear for vigilante attacks. One-off attacks here and there I would think sensible to withhold information but not something that was clearly planned and coordinated and at such a scale. If the media is going to withhold or play down particular news stories, shouldn't they also be playing down or withholding news stories about Western militarised violences in the middle east? Don't we already have evidence and admissions that terrorist acts in the west are a result of, and response to, western military activities in the middle east? In other words, why is the western media leaving westerners exposed to 'blowback' or 'recriminating' acts of terrorism?",125,Applaudanum
2740,"As a figure of speech that distinguishes entheogens from other substances, rather than as a literal reference to an actual deity, it's a pretty good descriptor of a common experience associated with entheogens. If you have a better descriptor, feel free to suggest one. I'd be more than happy to undertake some research in the area, using myself as a guinea pig, to uncover a better descriptor of the phenomenon. It might take a while and I'll need my basic costs covered and a really great big vial of the stuff, but I really want to be certain here and you can be sure I'll do a thorough job.",109,Applaudanum
2741,"I could do with some understanding thrown at me, if you don't mind. I'll put my hand up for all the economic illiterati out there. The way I see it is this:If I buy a thousand shares in something at $10 a share, the business doesn't get $10K. The person selling the shares gets $10K. If the price goes up to $15 a share and I sell, I get $15K for them. The original $10K that the business didn't see, plus another $5K that the business won't see either. The business only gets their capital one time, when they sell the shares initially. A bit like an artist who sells a painting. All the other trading deals (and art deals - to continue the analogy), are done by traders among each other.",132,Applaudanum
